GENERALIZED BORN:,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,
,,,,,,,,,,,,
5105,356.42,883.05,1096.61,-836.17,-7373.37,416.94,4178.69,-1328.55,42.35,-1277.85,-1286.2,-2564.05
5106,355.98,869.41,1107.67,-844.67,-7387.76,395.69,4139.3,-1291.01,42.03,-1364.39,-1248.98,-2613.37
5107,346.2,891.47,1124.81,-837.96,-7403.73,433.22,4183.29,-1306.62,41.61,-1262.7,-1265.01,-2527.71
5108,338.97,919.23,1107.03,-837.55,-7357.64,391.42,4144.19,-1313.29,42.27,-1294.36,-1271.02,-2565.38
5109,312.8,868.01,1131.49,-873.14,-7386.19,418.73,4187.27,-1315.93,41.17,-1341.03,-1274.76,-2615.79
5110,336.93,864.23,1142.79,-851.74,-7429.7,409.3,4172.82,-1258.5,39.97,-1355.38,-1218.53,-2573.91
5111,363.03,905.66,1115.08,-837.86,-7412.76,404.25,4141,-1269.65,40.16,-1321.61,-1229.49,-2551.11
5112,340.77,886.64,1132.28,-831.03,-7458.71,419.59,4183.5,-1266.08,40.76,-1326.96,-1225.32,-2552.29
5113,345.81,882.66,1100.34,-830.21,-7464.69,434.23,4175.84,-1255.99,42.15,-1356.02,-1213.83,-2569.85
5114,336.7,897.89,1103.88,-866.56,-7424.68,409.99,4165.4,-1258.39,40.87,-1377.38,-1217.53,-2594.91
5115,352.47,931.15,1136.97,-871.79,-7363.17,410.25,4139.67,-1280.5,40.49,-1264.45,-1240.01,-2504.46
5116,335.12,903.89,1121.51,-830.72,-7416.94,420.46,4154.75,-1261.87,42.62,-1311.93,-1219.25,-2531.18
5117,339.95,885.89,1114.34,-828.79,-7382.23,425.89,4180.17,-1328.91,43.87,-1264.77,-1285.05,-2549.81
5118,352.39,887.91,1106.51,-832.58,-7302.09,404.99,4122.81,-1358.13,42.38,-1260.05,-1315.74,-2575.79
5119,321.15,927.35,1110.85,-855.36,-7375.95,437.41,4147.79,-1299.36,42.51,-1286.76,-1256.85,-2543.61
5120,327.49,874.39,1129.77,-845.69,-7439.17,433.79,4215.39,-1284.33,41.03,-1304.02,-1243.29,-2547.31
5121,331.09,905.53,1115.74,-830.96,-7418.81,411.57,4135.77,-1266.42,41.14,-1350.06,-1225.28,-2575.34
5122,297.64,837.88,1129.37,-832.25,-7470.04,421.28,4219.05,-1278.58,43.04,-1397.06,-1235.54,-2632.6
5123,307.6,883.48,1122.64,-853.1,-7395.71,424.33,4145.28,-1268.01,42.78,-1365.48,-1225.23,-2590.71
5124,321.51,871.02,1125.21,-838.37,-7447.43,419.02,4163.1,-1250.18,41.91,-1385.95,-1208.27,-2594.23
5125,316.19,865.25,1123.4,-829.67,-7467.28,425.43,4158.75,-1234.89,41.71,-1407.93,-1193.18,-2601.1
5126,376.8,875.98,1130.27,-839.19,-7372.99,422.85,4127.11,-1277.79,42.39,-1279.17,-1235.41,-2514.58
5127,318.81,866.77,1135.38,-841.79,-7380.67,418.6,4148.15,-1305.45,41.49,-1334.75,-1263.96,-2598.71
5128,341.75,912.61,1113.22,-841.77,-7457.45,410.45,4134.09,-1217.88,40.09,-1387.09,-1177.8,-2564.88
5129,336.11,874.74,1128.74,-842.24,-7427.73,414.85,4175.24,-1268.86,41.96,-1340.28,-1226.91,-2567.19
5130,304.7,856.45,1109.17,-832.87,-7419.01,425.29,4133.34,-1268.34,41.26,-1422.94,-1227.08,-2650.02
5131,319.93,897.09,1130.42,-846.19,-7418.41,421.77,4149.24,-1263.04,41.03,-1346.15,-1222.01,-2568.17
5132,316.65,883.64,1101.16,-847.1,-7401.6,416.85,4139.77,-1271.99,43.25,-1390.62,-1228.74,-2619.36
5133,346.77,881.32,1113.01,-829.08,-7414.51,421.68,4165.72,-1281.4,41.95,-1315.07,-1239.45,-2554.52
5134,353.34,871.36,1105.19,-852.88,-7391.19,420.93,4146.73,-1278.22,40.55,-1346.51,-1237.68,-2584.19
5135,343.19,887.41,1094.64,-825.66,-7405.26,411.4,4172.7,-1287.37,40.81,-1321.58,-1246.57,-2568.15
5136,354.81,898.89,1127.91,-836.6,-7402.27,414.62,4123.21,-1270.42,41.04,-1319.44,-1229.38,-2548.82
5137,328.83,862.06,1112.21,-859.3,-7463.92,430.17,4188.8,-1257.29,40.74,-1401.16,-1216.55,-2617.72
5138,336.07,903.07,1110.92,-858.27,-7405.39,419.06,4161.35,-1273.43,41.59,-1333.18,-1231.83,-2565.01
5139,343.74,882.63,1111.17,-849.2,-7439.17,436.2,4180.98,-1262.97,41.14,-1333.65,-1221.83,-2555.49
5140,320.55,899.99,1099.32,-838.11,-7391.02,439.55,4127.94,-1278.63,42.15,-1341.77,-1236.47,-2578.24
5141,325.7,868.32,1133.68,-877.48,-7381.51,415.1,4143.06,-1268.82,40.38,-1373.13,-1228.44,-2601.57
5142,351.86,855.77,1107.15,-846.25,-7345.59,419.59,4136.11,-1304.42,41.83,-1321.36,-1262.59,-2583.96
5143,320.09,901.71,1108.05,-837.71,-7409.34,417.31,4140.61,-1260,42.1,-1359.27,-1217.91,-2577.18
5144,310.18,886.74,1139.22,-834.83,-7492.92,422.44,4161.75,-1222.41,41.19,-1407.43,-1181.23,-2588.65
5145,353.06,881.87,1123.96,-859.2,-7448.59,423.31,4171.84,-1262.59,39.8,-1353.75,-1222.79,-2576.54
5146,339.42,888.12,1109.86,-840.6,-7449.22,418.7,4146.63,-1239.63,40.88,-1387.09,-1198.75,-2585.84
5147,358.55,891.2,1129.73,-841.69,-7421.28,403.89,4170.47,-1273.84,41.32,-1309.13,-1232.52,-2541.65
5148,334.54,878.73,1109.55,-847.67,-7393.88,420.67,4171.73,-1292.49,41.22,-1326.32,-1251.27,-2577.59
5149,337.02,916.21,1100.24,-846.13,-7426.22,412.84,4173.18,-1275.37,42.79,-1332.84,-1232.58,-2565.42
5150,316.24,880.5,1114.24,-829.38,-7495.56,435.11,4202.17,-1252.27,41.65,-1376.68,-1210.63,-2587.3
5151,340.19,897.51,1127.54,-850.43,-7444.47,406.29,4154.29,-1239.95,41,-1369.08,-1198.95,-2568.04
5152,315,864.2,1117.31,-858.34,-7347.04,412.05,4130.75,-1293.91,41.34,-1366.07,-1252.57,-2618.64
5153,343.29,891.88,1118.21,-846.6,-7376.4,417.48,4150.42,-1281.46,41.18,-1301.72,-1240.28,-2542
5154,339.69,879.06,1132.82,-851.5,-7458.88,420.1,4177.58,-1233.06,40.9,-1361.13,-1192.17,-2553.29
5155,331.12,891.42,1104.7,-855.54,-7444.05,417.27,4147.17,-1257.34,41.11,-1407.91,-1216.23,-2624.14
5156,336.73,872.65,1110.6,-824.34,-7450.16,434.33,4154.33,-1246,41.56,-1365.86,-1204.44,-2570.3
5157,312.38,901.99,1122.92,-827.78,-7411.74,418.63,4193.72,-1295.17,41.53,-1289.88,-1253.64,-2543.52
5158,346.77,884.68,1116.71,-867.34,-7443.07,409.97,4188.62,-1269.37,41.96,-1363.68,-1227.41,-2591.09
5159,336.18,908.78,1132.31,-852.41,-7419.73,421.92,4107.87,-1240.16,41.07,-1365.09,-1199.09,-2564.18
5160,355.72,939.42,1107.99,-858.29,-7442.22,425.58,4125.8,-1228,41.23,-1345.99,-1186.77,-2532.76
5161,315.5,925.25,1114.37,-850.84,-7420.99,419.4,4127.74,-1249.09,41.61,-1369.57,-1207.49,-2577.06
5162,342.34,887.45,1118.55,-842.3,-7386.26,407.98,4124.44,-1269.48,40.86,-1347.81,-1228.62,-2576.43
5163,334.96,846.64,1151.48,-857.13,-7419.18,425.42,4150.43,-1260.35,41.71,-1367.38,-1218.64,-2586.03
5164,358.89,865.17,1118.38,-860.25,-7450.68,426.62,4161.57,-1248.63,41.85,-1380.31,-1206.77,-2587.09
5165,352.79,870.9,1108.98,-841.09,-7390.48,424.25,4115.57,-1262.21,41.75,-1359.07,-1220.47,-2579.54
5166,345.96,858.95,1124.6,-847.88,-7442.89,425.44,4142.56,-1222.42,41.21,-1393.27,-1181.21,-2574.48
5167,344.43,845.69,1094.39,-863.94,-7451.3,419.39,4194.07,-1243.31,41.38,-1417.27,-1201.93,-2619.2
5168,339.36,836.75,1128.6,-851.14,-7435.17,435.72,4145.67,-1219.17,41.79,-1400.21,-1177.38,-2577.59
5169,354.02,889.61,1132.79,-859.56,-7474.39,415.61,4217.62,-1227.72,39.98,-1324.31,-1187.74,-2512.05
5170,289.72,912.26,1101.06,-850.58,-7462.99,431.18,4186.33,-1234.66,42.33,-1393.02,-1192.33,-2585.35
5171,323.99,881.1,1108.2,-848.19,-7548.52,420.81,4200.95,-1191.88,40.59,-1461.65,-1151.3,-2612.95
5172,315.46,888.52,1107.09,-838,-7433.23,417.29,4113.22,-1210.28,41.59,-1429.64,-1168.68,-2598.33
5173,354.4,927.63,1136.59,-841.91,-7410.53,420.32,4133.31,-1253.98,41.46,-1280.2,-1212.52,-2492.72
5174,356.66,869.38,1092.89,-834.17,-7401.11,414.45,4163.68,-1276.85,42.51,-1338.22,-1234.34,-2572.56
5175,344.24,906.01,1146.56,-849.06,-7398.22,412.52,4125.52,-1268.52,42.81,-1312.44,-1225.72,-2538.16
5176,343.18,888.8,1120.52,-848.36,-7401.34,414.49,4142.34,-1247.38,42.19,-1340.37,-1205.19,-2545.55
5177,314.18,899.06,1149.21,-834.46,-7459.07,431.83,4153.65,-1230.59,41.06,-1345.6,-1189.54,-2535.13
5178,334.94,887.66,1102.9,-839.03,-7444.51,412.33,4153.44,-1250.55,42.66,-1392.28,-1207.89,-2600.17
5179,357.64,830.58,1126.53,-846.83,-7404.95,433.55,4183.08,-1288.43,41.7,-1320.41,-1246.72,-2567.13
5180,329.42,892.77,1107.97,-834.91,-7405.67,420.99,4140.39,-1268.3,42.23,-1349.04,-1226.07,-2575.11
5181,343.16,920.5,1108.94,-847.55,-7378.67,414.93,4124.89,-1265.66,41.84,-1313.81,-1223.82,-2537.63
5182,308.59,860.47,1122.34,-843.27,-7482.34,418.88,4185.56,-1224.53,39.81,-1429.77,-1184.72,-2614.49
5183,335.72,914.34,1097.24,-843.72,-7445.03,430,4160.24,-1246.84,40.56,-1351.22,-1206.28,-2557.5
5184,356.16,908.38,1130.07,-848.9,-7432.66,407.19,4127.78,-1229.14,41.26,-1351.97,-1187.88,-2539.86
5185,319.99,926.92,1120.09,-873.47,-7441.64,394.88,4171.5,-1239.29,41.02,-1381.73,-1198.27,-2580
5186,344.23,942.64,1120.13,-837.79,-7510.89,418.26,4149.23,-1188.37,40.41,-1374.2,-1147.96,-2522.16
5187,353.6,896.79,1103.98,-839.39,-7471.38,411.76,4163.85,-1222.29,41.81,-1380.8,-1180.48,-2561.28
5188,347.41,913.14,1108.7,-857.67,-7501.8,417.22,4191.22,-1222.13,41.04,-1381.78,-1181.09,-2562.87
5189,333.69,828.78,1109.82,-800.57,-7431.75,415.95,4132.13,-1263.75,43.24,-1411.95,-1220.51,-2632.46
5190,374.67,853.75,1128.67,-822.46,-7470.38,413.97,4159.89,-1226.32,42.44,-1361.89,-1183.87,-2545.76
5191,335.56,877.64,1113.27,-827.62,-7492.06,423.11,4159.93,-1208.67,41.25,-1410.17,-1167.43,-2577.59
5192,336.98,903.8,1096.93,-836.49,-7407.26,404.28,4121.83,-1257.13,41.3,-1379.93,-1215.83,-2595.76
5193,350.55,842.94,1132.84,-858.69,-7434.07,423.39,4125.6,-1224.85,41.19,-1417.45,-1183.67,-2601.12
5194,327.58,891.61,1093.03,-821.83,-7471.65,402.27,4124.22,-1189.49,41.69,-1454.76,-1147.8,-2602.56
5195,318.84,867.35,1137.03,-856.31,-7390.7,417.88,4127.39,-1244.38,42.44,-1378.51,-1201.94,-2580.45
5196,353.47,925.53,1105.71,-845.64,-7391.81,410.72,4129.9,-1265.98,44,-1312.12,-1221.98,-2534.1
5197,324.31,906.77,1109.67,-824.49,-7477.36,421.82,4168.67,-1248.1,42.59,-1370.61,-1205.51,-2576.12
5198,343.32,859.5,1118.91,-836.82,-7430.03,414.63,4178.29,-1270.51,41.72,-1352.2,-1228.8,-2581
5199,347.93,862.24,1136.2,-856.43,-7400.41,422.73,4149.07,-1273.1,39.81,-1338.67,-1233.29,-2571.96
5200,314.25,854.61,1124.87,-818.84,-7443.12,415.41,4144.12,-1255.82,41.4,-1408.7,-1214.42,-2623.11
5201,345.73,895.93,1115.49,-849.05,-7411.43,414.25,4174.92,-1292.34,42.16,-1314.16,-1250.18,-2564.34
5202,330.17,848.18,1116.98,-815.18,-7446.27,412.45,4172.91,-1282.38,43.52,-1380.76,-1238.86,-2619.62
5203,348.98,831.37,1105.81,-814.6,-7439.09,427.49,4141.16,-1233.38,42.11,-1398.91,-1191.27,-2590.17
5204,314.52,890.71,1119.22,-851.06,-7410.28,405.99,4181.15,-1287.03,42.69,-1349.75,-1244.33,-2594.09
5205,348.51,865.73,1112.73,-847.32,-7310.33,429.39,4134.8,-1330.85,43.37,-1266.5,-1287.48,-2553.97
5206,347.32,879.82,1135.92,-868.68,-7290.85,410.29,4131.47,-1339.03,42.83,-1254.7,-1296.2,-2550.9
5207,324.11,871.28,1110.15,-809.62,-7398.52,408.57,4142.03,-1285.39,42.47,-1352,-1242.92,-2594.92
5208,333.02,892.18,1123.69,-798.89,-7398.52,408.04,4126.53,-1281.97,42.7,-1313.94,-1239.27,-2553.21
5209,381.38,887.64,1123.58,-820.37,-7420.41,403.83,4132.36,-1262.01,42.38,-1311.99,-1219.63,-2531.62
5210,339.79,903.45,1106.91,-848.45,-7379.09,432.43,4143.29,-1301.01,42.54,-1301.67,-1258.47,-2560.14
5211,312.37,885.83,1120.49,-845.8,-7436.72,421.89,4182.51,-1276.33,43.01,-1359.44,-1233.32,-2592.76
5212,351.93,890.5,1131.02,-829.14,-7467.93,426.3,4187.01,-1265.85,41.51,-1310.31,-1224.34,-2534.65
5213,371.54,913.49,1127.05,-854.62,-7369.71,409.29,4144.34,-1308.42,41.33,-1258.63,-1267.09,-2525.73
5214,323.28,855.46,1105.36,-846.23,-7405.83,419.36,4197.36,-1291.4,41.12,-1351.24,-1250.27,-2601.51
